MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,B,JPY,EUR,79848790,*3.95000-,1,1
800,B,JPY,EUR,79848789,*2.97000-,1,1
800,B,JPY,EUR,79848788,*3.22000-,1,1
800,B,JPY,EUR,79848785,*2.77000-,1,1
800,B,JPY,EUR,79848784,*3.44000-,1,1
800,B,JPY,EUR,79848783,*3.16000-,1,1
800,G,JPY,EUR,79848789,*2.92000-,1,1
800,G,JPY,EUR,79848788,*3.17000-,1,1
800,G,JPY,EUR,79848785,*2.68000-,1,1
800,G,JPY,EUR,79848784,*3.41000-,1,1
800,G,JPY,EUR,79848783,*3.13000-,1,1
800,B,GBP,EUR,79848790,0.72500-,1,1
800,B,GBP,EUR,79848789,0.72170-,1,1
800,B,GBP,EUR,79848788,0.72450-,1,1
800,B,GBP,EUR,79848785,0.72620-,1,1
800,B,GBP,EUR,79848784,0.72670-,1,1
800,B,GBP,EUR,79848783,0.72750-,1,1
800,G,GBP,EUR,79848790,0.72450-,1,1
800,G,GBP,EUR,79848789,0.72120-,1,1
800,G,GBP,EUR,79848788,0.72400-,1,1
800,G,GBP,EUR,79848785,0.72560-,1,1
800,G,GBP,EUR,79848784,0.72620-,1,1
800,G,GBP,EUR,79848783,0.72700-,1,1
800,B,CHF,EUR,79848790,1.08340-,1,1
800,B,CHF,EUR,79848789,1.08020-,1,1
800,B,CHF,EUR,79848788,1.08310-,1,1
800,B,CHF,EUR,79848785,1.07840-,1,1
800,B,CHF,EUR,79848784,1.08330-,1,1
800,B,CHF,EUR,79848783,1.08220-,1,1
800,G,CHF,EUR,79848790,1.08310-,1,1
800,G,CHF,EUR,79848789,1.08010-,1,1
800,G,CHF,EUR,79848788,1.08290-,1,1
800,G,CHF,EUR,79848785,1.07810-,1,1
800,G,CHF,EUR,79848784,1.08310-,1,1
800,G,CHF,EUR,79848783,1.08170-,1,1
800,B,ZAR,EUR,79848789,16.55070-,1,1
800,B,ZAR,EUR,79848788,17.40570-,1,1
800,B,ZAR,EUR,79848785,16.71000-,1,1
800,B,ZAR,EUR,79848784,16.52080-,1,1
800,B,ZAR,EUR,79848783,16.42830-,1,1
800,B,CAD,EUR,79848790,1.48130-,1,1
800,B,CAD,EUR,79848789,1.48370-,1,1
800,G,ZAR,EUR,79848789,16.54070-,1,1
800,B,CAD,EUR,79848788,1.49980-,1,1
800,G,ZAR,EUR,79848788,17.37670-,1,1
800,B,CAD,EUR,79848785,1.50940-,1,1
800,G,ZAR,EUR,79848785,16.70000-,1,1
800,B,CAD,EUR,79848784,1.50860-,1,1
800,G,ZAR,EUR,79848784,16.51080-,1,1
800,B,CAD,EUR,79848783,1.50290-,1,1
800,G,ZAR,EUR,79848783,16.40840-,1,1
800,G,CAD,EUR,79848790,1.48070-,1,1
800,G,CAD,EUR,79848789,1.48320-,1,1
800,G,CAD,EUR,79848788,1.49930-,1,1
800,G,CAD,EUR,79848785,1.50830-,1,1
800,G,CAD,EUR,79848784,1.50750-,1,1
800,G,CAD,EUR,79848783,1.50240-,1,1
800,G,NZD,EUR,79848789,1.62250-,1,1
800,B,NZD,EUR,79848789,1.62400-,1,1
800,G,NZD,EUR,79848788,1.62780-,1,1
800,B,NZD,EUR,79848788,1.62940-,1,1
800,G,NZD,EUR,79848785,1.62620-,1,1
800,B,NZD,EUR,79848785,1.62790-,1,1
800,G,NZD,EUR,79848784,1.61950-,1,1
800,B,NZD,EUR,79848784,1.62100-,1,1
800,G,NZD,EUR,79848783,1.61930-,1,1
800,B,NZD,EUR,79848783,1.62080-,1,1
800,B,TWD,EUR,79848789,35.95540-,1,1
800,B,TWD,EUR,79848788,36.03420-,1,1
800,B,TWD,EUR,79848785,36.12750-,1,1
800,B,TWD,EUR,79848784,36.00600-,1,1
800,B,TWD,EUR,79848783,35.83400-,1,1
800,B,TWD,EUR,79848782,35.72870-,1,1
800,G,TWD,EUR,79848789,35.93130-,1,1
800,G,TWD,EUR,79848788,36.01340-,1,1
800,G,TWD,EUR,79848785,36.11320-,1,1
800,G,TWD,EUR,79848784,35.96310-,1,1
800,G,TWD,EUR,79848783,35.81000-,1,1
800,B,AUD,EUR,79848790,1.51720-,1,1
800,B,AUD,EUR,79848789,1.50170-,1,1
800,B,AUD,EUR,79848788,1.51980-,1,1
800,B,AUD,EUR,79848785,1.52330-,1,1
800,B,AUD,EUR,79848784,1.52260-,1,1
800,B,AUD,EUR,79848783,1.52000-,1,1
800,G,AUD,EUR,79848790,1.51570-,1,1
800,G,AUD,EUR,79848789,1.50140-,1,1
800,G,AUD,EUR,79848788,1.51970-,1,1
800,G,AUD,EUR,79848785,1.52310-,1,1
800,G,AUD,EUR,79848784,1.52110-,1,1
800,G,AUD,EUR,79848783,1.51850-,1,1
800,B,SEK,EUR,79848789,9.30190-,1,1
800,B,SEK,EUR,79848788,9.31600-,1,1
800,B,SEK,EUR,79848785,9.35550-,1,1
800,B,SEK,EUR,79848784,9.26360-,1,1
800,B,SEK,EUR,79848783,9.28440-,1,1
800,B,SEK,EUR,79848782,9.29270-,1,1
800,G,SEK,EUR,79848789,9.29670-,1,1
800,G,SEK,EUR,79848788,9.31300-,1,1
800,G,SEK,EUR,79848785,9.35350-,1,1
800,G,SEK,EUR,79848784,9.25860-,1,1
800,G,SEK,EUR,79848783,9.28140-,1,1
800,G,SEK,EUR,79848782,9.28770-,1,1
800,B,SAR,EUR,79848790,4.10020-,1,1
800,B,SAR,EUR,79848789,4.11070-,1,1
800,B,SAR,EUR,79848788,4.11760-,1,1
800,B,SAR,EUR,79848785,4.11940-,1,1
800,B,SAR,EUR,79848784,4.13190-,1,1
800,B,SAR,EUR,79848783,4.10040-,1,1
800,G,SAR,EUR,79848789,4.10760-,1,1
800,G,SAR,EUR,79848788,4.11540-,1,1
800,G,SAR,EUR,79848785,4.11690-,1,1
800,G,SAR,EUR,79848784,4.12970-,1,1
800,G,SAR,EUR,79848783,4.09780-,1,1
800,B,PLN,EUR,79848789,4.33950-,1,1
800,B,PLN,EUR,79848788,4.35100-,1,1
800,B,PLN,EUR,79848785,4.36100-,1,1
800,B,PLN,EUR,79848784,4.35450-,1,1
800,B,PLN,EUR,79848783,4.33300-,1,1
800,G,PLN,EUR,79848789,4.33790-,1,1
800,G,PLN,EUR,79848788,4.34700-,1,1
800,G,PLN,EUR,79848785,4.35800-,1,1
800,G,PLN,EUR,79848784,4.35150-,1,1
800,G,PLN,EUR,79848783,4.33000-,1,1
800,B,NOK,EUR,79848789,9.45980-,1,1
800,B,NOK,EUR,79848788,9.55730-,1,1
800,B,NOK,EUR,79848785,9.57840-,1,1
800,B,NOK,EUR,79848784,9.49340-,1,1
800,B,NOK,EUR,79848783,9.58350-,1,1
800,B,NOK,EUR,79848782,9.45660-,1,1
800,G,NOK,EUR,79848790,9.51140-,1,1
800,G,NOK,EUR,79848789,9.45610-,1,1
800,G,NOK,EUR,79848788,9.55040-,1,1
800,G,NOK,EUR,79848785,9.57150-,1,1
800,G,NOK,EUR,79848784,9.49040-,1,1
800,G,NOK,EUR,79848783,9.58050-,1,1
800,G,NOK,EUR,79848782,9.45240-,1,1
800,B,HKD,EUR,79848790,0.72500-,1,1
800,B,HKD,EUR,79848789,0.72170-,1,1
800,B,HKD,EUR,79848788,0.72450-,1,1
800,B,HKD,EUR,79848785,0.72620-,1,1
800,B,HKD,EUR,79848784,0.72670-,1,1
800,B,HKD,EUR,79848783,0.72750-,1,1
800,G,HKD,EUR,79848790,0.72450-,1,1
800,G,HKD,EUR,79848789,0.72120-,1,1
800,G,HKD,EUR,79848788,0.72400-,1,1
800,G,HKD,EUR,79848785,0.72560-,1,1
800,G,HKD,EUR,79848784,0.72620-,1,1
800,G,HKD,EUR,79848783,0.72700-,1,1
800,B,AED,EUR,79848789,4.02350-,1,1
800,B,AED,EUR,79848788,4.03080-,1,1
800,B,AED,EUR,79848785,4.03160-,1,1
800,B,AED,EUR,79848784,4.04500-,1,1
800,B,AED,EUR,79848783,4.01360-,1,1
800,G,AED,EUR,79848790,4.01170-,1,1
800,G,AED,EUR,79848789,4.02190-,1,1
800,G,AED,EUR,79848788,4.02880-,1,1
800,G,AED,EUR,79848785,4.03110-,1,1
800,G,AED,EUR,79848784,4.04280-,1,1
800,G,AED,EUR,79848783,4.01200-,1,1
800,G,CZK,EUR,79848790,27.01200-,1,1
800,B,CZK,EUR,79848790,27.04200-,1,1
800,G,CZK,EUR,79848789,27.01100-,1,1
800,B,CZK,EUR,79848789,27.04100-,1,1
800,G,CZK,EUR,79848788,27.02000-,1,1
800,B,CZK,EUR,79848788,27.02400-,1,1
800,G,CZK,EUR,79848785,27.02500-,1,1
800,B,CZK,EUR,79848785,27.05500-,1,1
800,G,CZK,EUR,79848784,27.01300-,1,1
800,B,CZK,EUR,79848784,27.04300-,1,1
800,G,CZK,EUR,79848783,27.01400-,1,1
800,B,CZK,EUR,79848783,27.04400-,1,1
800,G,DKK,EUR,79848790,7.46090-,1,1
800,B,DKK,EUR,79848790,7.46140-,1,1
800,G,DKK,EUR,79848789,7.46080-,1,1
800,B,DKK,EUR,79848789,7.46130-,1,1
800,G,DKK,EUR,79848788,7.46060-,1,1
800,B,DKK,EUR,79848788,7.46100-,1,1
800,G,DKK,EUR,79848785,7.46080-,1,1
800,B,DKK,EUR,79848785,7.46130-,1,1
800,G,DKK,EUR,79848784,7.46070-,1,1
800,B,DKK,EUR,79848784,7.46120-,1,1
800,G,DKK,EUR,79848783,7.46190-,1,1
800,B,DKK,EUR,79848783,7.46240-,1,1
800,B,MXN,EUR,79848789,18.70390-,1,1
800,B,MXN,EUR,79848788,19.04600-,1,1
800,B,MXN,EUR,79848785,19.10330-,1,1
800,B,MXN,EUR,79848784,18.99960-,1,1
800,B,MXN,EUR,79848783,18.74650-,1,1
800,G,MXN,EUR,79848789,18.68830-,1,1
800,G,MXN,EUR,79848788,19.01500-,1,1
800,G,MXN,EUR,79848785,19.08360-,1,1
800,G,MXN,EUR,79848784,18.96870-,1,1
800,G,MXN,EUR,79848783,18.71560-,1,1
800,B,USD,EUR,79848798,1.05990-,1,1
800,B,USD,EUR,79848797,1.05990-,1,1
800,B,USD,EUR,79848796,1.05480-,1,1
800,B,USD,EUR,79848795,1.08840-,1,1
800,B,USD,EUR,79848792,1.08090-,1,1
800,G,USD,EUR,79848798,1.05980-,1,1
800,G,USD,EUR,79848797,1.05950-,1,1
800,G,USD,EUR,79848796,1.05450-,1,1
800,G,USD,EUR,79848795,1.08830-,1,1
800,G,USD,EUR,79848792,1.08070-,1,1
800,B,JPY,EUR,79848798,*0.53000-,1,1
800,B,JPY,EUR,79848797,*0.48000-,1,1
800,B,JPY,EUR,79848796,*0.26000-,1,1
800,B,JPY,EUR,79848795,*3.74000-,1,1
800,B,JPY,EUR,79848792,*3.43000-,1,1
800,G,JPY,EUR,79848798,*0.47000-,1,1
800,G,JPY,EUR,79848797,*0.45000-,1,1
800,G,JPY,EUR,79848796,*0.21000-,1,1
800,G,JPY,EUR,79848795,*3.65000-,1,1
800,G,JPY,EUR,79848792,*3.38000-,1,1
800,G,JPY,EUR,79848790,*3.93000-,1,1
800,B,GBP,EUR,79848869,0.70500-,1,1
800,B,GBP,EUR,79848798,0.70310-,1,1
800,B,GBP,EUR,79848797,0.70510-,1,1
800,B,GBP,EUR,79848796,0.70650-,1,1
800,B,GBP,EUR,79848795,0.72030-,1,1
800,B,GBP,EUR,79848792,0.71760-,1,1
800,G,GBP,EUR,79848798,0.70270-,1,1
800,G,GBP,EUR,79848797,0.70490-,1,1
800,G,GBP,EUR,79848796,0.70630-,1,1
800,G,GBP,EUR,79848795,0.72010-,1,1
800,G,GBP,EUR,79848792,0.71750-,1,1
800,B,CHF,EUR,79848869,1.09030-,1,1
800,B,CHF,EUR,79848798,1.09080-,1,1
800,B,CHF,EUR,79848797,1.08770-,1,1
800,B,CHF,EUR,79848796,1.08090-,1,1
800,B,CHF,EUR,79848795,1.08790-,1,1
800,B,CHF,EUR,79848792,1.08290-,1,1
800,G,CHF,EUR,79848869,1.08980-,1,1
800,G,CHF,EUR,79848798,1.09060-,1,1
800,G,CHF,EUR,79848797,1.08750-,1,1
800,G,CHF,EUR,79848796,1.08040-,1,1
800,G,CHF,EUR,79848795,1.08740-,1,1
800,G,CHF,EUR,79848792,1.08240-,1,1
800,B,ZAR,EUR,79848798,15.31100-,1,1
800,B,ZAR,EUR,79848797,15.17800-,1,1
800,B,ZAR,EUR,79848796,15.13480-,1,1
800,B,ZAR,EUR,79848795,15.71420-,1,1
800,B,ZAR,EUR,79848792,15.66420-,1,1
800,B,ZAR,EUR,79848790,15.92080-,1,1
800,G,ZAR,EUR,79848798,15.30100-,1,1
800,G,ZAR,EUR,79848797,15.16840-,1,1
800,G,ZAR,EUR,79848796,15.12480-,1,1
800,G,ZAR,EUR,79848795,15.69950-,1,1
800,B,CAD,EUR,79848792,1.45360-,1,1
800,G,ZAR,EUR,79848792,15.65420-,1,1
800,G,ZAR,EUR,79848790,15.91080-,1,1
800,B,CAD,EUR,79848798,1.41310-,1,1
800,B,CAD,EUR,79848797,1.41770-,1,1
800,G,CAD,EUR,79848796,1.40470-,1,1
800,B,CAD,EUR,79848796,1.40490-,1,1
800,G,CAD,EUR,79848795,1.45150-,1,1
800,B,CAD,EUR,79848795,1.45200-,1,1
800,G,CAD,EUR,79848792,1.45220-,1,1
800,G,CAD,EUR,79848798,1.41260-,1,1
800,G,CAD,EUR,79848797,1.41640-,1,1
800,G,NZD,EUR,79848798,1.59460-,1,1
800,B,NZD,EUR,79848798,1.59610-,1,1
800,G,NZD,EUR,79848797,1.59060-,1,1
800,B,NZD,EUR,79848797,1.59220-,1,1
800,G,NZD,EUR,79848796,1.58320-,1,1
800,B,NZD,EUR,79848796,1.58340-,1,1
800,G,NZD,EUR,79848795,1.63050-,1,1
800,B,NZD,EUR,79848795,1.63200-,1,1
800,G,NZD,EUR,79848792,1.62080-,1,1
800,B,NZD,EUR,79848792,1.62110-,1,1
800,G,NZD,EUR,79848790,1.64950-,1,1
800,B,NZD,EUR,79848790,1.65130-,1,1
800,B,TWD,EUR,79848798,34.63540-,1,1
800,B,TWD,EUR,79848797,34.72760-,1,1
800,B,TWD,EUR,79848796,34.61020-,1,1
800,B,TWD,EUR,79848795,35.68430-,1,1
800,B,TWD,EUR,79848792,35.52810-,1,1
800,B,TWD,EUR,79848790,35.97280-,1,1
800,G,TWD,EUR,79848798,34.62150-,1,1
800,G,TWD,EUR,79848797,34.69330-,1,1
800,G,TWD,EUR,79848796,34.58980-,1,1
800,G,TWD,EUR,79848795,35.65600-,1,1
800,G,TWD,EUR,79848792,35.51070-,1,1
800,G,TWD,EUR,79848790,35.94870-,1,1
800,B,AUD,EUR,79848798,1.45590-,1,1
800,B,AUD,EUR,79848797,1.44510-,1,1
800,B,AUD,EUR,79848796,1.43850-,1,1
800,B,AUD,EUR,79848795,1.48860-,1,1
800,B,AUD,EUR,79848792,1.48190-,1,1
800,G,AUD,EUR,79848798,1.45570-,1,1
800,G,AUD,EUR,79848797,1.44480-,1,1
800,G,AUD,EUR,79848796,1.43830-,1,1
800,G,AUD,EUR,79848795,1.48840-,1,1
800,G,AUD,EUR,79848792,1.48160-,1,1
800,B,SEK,EUR,79848798,9.20460-,1,1
800,B,SEK,EUR,79848797,9.21600-,1,1
800,B,SEK,EUR,79848796,9.19000-,1,1
800,B,SEK,EUR,79848795,9.26060-,1,1
800,B,SEK,EUR,79848792,9.23290-,1,1
800,B,SEK,EUR,79848790,9.23660-,1,1
800,G,SEK,EUR,79848798,9.20160-,1,1
800,G,SEK,EUR,79848797,9.21080-,1,1
800,G,SEK,EUR,79848796,9.18500-,1,1
800,G,SEK,EUR,79848795,9.25510-,1,1
800,G,SEK,EUR,79848792,9.22740-,1,1
800,G,SEK,EUR,79848790,9.23480-,1,1
800,B,SAR,EUR,79848798,3.97990-,1,1
800,B,SAR,EUR,79848797,3.97780-,1,1
800,B,SAR,EUR,79848796,3.95870-,1,1
800,B,SAR,EUR,79848795,4.08810-,1,1
800,B,SAR,EUR,79848792,4.05630-,1,1
800,G,SAR,EUR,79848798,3.97640-,1,1
800,G,SAR,EUR,79848797,3.97580-,1,1
800,G,SAR,EUR,79848796,3.95690-,1,1
800,G,SAR,EUR,79848795,4.08370-,1,1
800,G,SAR,EUR,79848792,4.05480-,1,1
800,G,SAR,EUR,79848790,4.09710-,1,1
800,B,PLN,EUR,79848798,4.27250-,1,1
800,B,PLN,EUR,79848797,4.27550-,1,1
800,B,PLN,EUR,79848796,4.27730-,1,1
800,B,PLN,EUR,79848795,4.30950-,1,1
800,B,PLN,EUR,79848792,4.31170-,1,1
800,B,PLN,EUR,79848790,4.33920-,1,1
800,G,PLN,EUR,79848798,4.27010-,1,1
800,G,PLN,EUR,79848797,4.27350-,1,1
800,G,PLN,EUR,79848796,4.27530-,1,1
800,G,PLN,EUR,79848795,4.30750-,1,1
800,G,PLN,EUR,79848792,4.31130-,1,1
800,G,PLN,EUR,79848790,4.33570-,1,1
800,B,NOK,EUR,79848798,9.20890-,1,1
800,B,NOK,EUR,79848797,9.13150-,1,1
800,B,NOK,EUR,79848796,9.15600-,1,1
800,B,NOK,EUR,79848795,9.27090-,1,1
800,B,NOK,EUR,79848792,9.34120-,1,1
800,B,NOK,EUR,79848790,9.51690-,1,1
800,G,NOK,EUR,79848798,9.20440-,1,1
800,G,NOK,EUR,79848797,9.12460-,1,1
800,G,NOK,EUR,79848796,9.15050-,1,1
800,G,NOK,EUR,79848795,9.26690-,1,1
800,G,NOK,EUR,79848792,9.33570-,1,1
800,B,HKD,EUR,79848869,0.70500-,1,1
800,B,HKD,EUR,79848798,0.70310-,1,1
800,B,HKD,EUR,79848797,0.70510-,1,1
800,B,HKD,EUR,79848796,0.70650-,1,1
800,B,HKD,EUR,79848795,0.72030-,1,1
800,B,HKD,EUR,79848792,0.71760-,1,1
800,G,HKD,EUR,79848869,0.70450-,1,1
800,G,HKD,EUR,79848798,0.70270-,1,1
800,G,HKD,EUR,79848797,0.70490-,1,1
800,G,HKD,EUR,79848796,0.70630-,1,1
800,G,HKD,EUR,79848795,0.72010-,1,1
800,G,HKD,EUR,79848792,0.71750-,1,1
800,B,AED,EUR,79848798,3.89340-,1,1
800,B,AED,EUR,79848797,3.89320-,1,1
800,B,AED,EUR,79848796,3.87500-,1,1
800,B,AED,EUR,79848795,3.99810-,1,1
800,B,AED,EUR,79848792,3.97010-,1,1
800,B,AED,EUR,79848790,4.01320-,1,1
800,G,AED,EUR,79848798,3.89180-,1,1
800,G,AED,EUR,79848797,3.89100-,1,1
800,G,AED,EUR,79848796,3.87310-,1,1
800,G,AED,EUR,79848795,3.99710-,1,1
800,G,AED,EUR,79848792,3.96920-,1,1
800,B,CZK,EUR,79848869,27.05000-,1,1
800,B,CZK,EUR,79848798,27.05000-,1,1
800,B,CZK,EUR,79848797,27.05800-,1,1
800,G,CZK,EUR,79848796,27.01500-,1,1
800,B,CZK,EUR,79848796,27.04500-,1,1
800,G,CZK,EUR,79848795,27.02200-,1,1
800,B,CZK,EUR,79848795,27.05200-,1,1
800,G,CZK,EUR,79848792,27.00700-,1,1
800,B,CZK,EUR,79848792,27.05200-,1,1
800,G,CZK,EUR,79848869,27.02000-,1,1
800,G,CZK,EUR,79848798,27.00500-,1,1
800,G,CZK,EUR,79848797,27.01300-,1,1
800,G,DKK,EUR,79848869,7.46010-,1,1
800,B,DKK,EUR,79848869,7.46060-,1,1
800,G,DKK,EUR,79848798,7.46050-,1,1
800,B,DKK,EUR,79848798,7.46100-,1,1
800,G,DKK,EUR,79848797,7.45950-,1,1
800,B,DKK,EUR,79848797,7.45980-,1,1
800,G,DKK,EUR,79848796,7.45860-,1,1
800,B,DKK,EUR,79848796,7.45910-,1,1
800,G,DKK,EUR,79848795,7.45980-,1,1
800,B,DKK,EUR,79848795,7.46030-,1,1
800,G,DKK,EUR,79848792,7.46020-,1,1
800,B,DKK,EUR,79848792,7.46070-,1,1
800,B,MXN,EUR,79848798,17.51630-,1,1
800,B,MXN,EUR,79848797,17.49960-,1,1
800,B,MXN,EUR,79848796,17.50050-,1,1
800,B,MXN,EUR,79848795,18.21730-,1,1
800,B,MXN,EUR,79848792,18.09540-,1,1
800,B,MXN,EUR,79848790,18.51680-,1,1
800,G,MXN,EUR,79848798,17.50230-,1,1
800,G,MXN,EUR,79848797,17.48790-,1,1
800,G,MXN,EUR,79848796,17.49350-,1,1
800,G,MXN,EUR,79848795,18.20160-,1,1
800,G,MXN,EUR,79848792,18.08380-,1,1
800,G,MXN,EUR,79848790,18.49380-,1,1
800,B,USD,EUR,79848875,1.06450-,1,1
800,B,USD,EUR,79848874,1.05880-,1,1
800,B,USD,EUR,79848873,1.06170-,1,1
800,B,USD,EUR,79848872,1.05800-,1,1
800,B,USD,EUR,79848869,1.05730-,1,1
800,B,USD,EUR,79839690,1.09730-,1,1
800,G,USD,EUR,79848875,1.06430-,1,1
800,G,USD,EUR,79848874,1.05850-,1,1
800,G,USD,EUR,79848873,1.06130-,1,1
800,G,USD,EUR,79848872,1.05790-,1,1
800,G,USD,EUR,79848869,1.05720-,1,1
800,G,USD,EUR,79839690,1.09710-,1,1
800,B,JPY,EUR,79848875,*0.49000-,1,1
800,B,JPY,EUR,79848874,*9.88000-,1,1
800,B,JPY,EUR,79848873,*0.11000-,1,1
800,B,JPY,EUR,79848872,*9.74000-,1,1
800,B,JPY,EUR,79848869,*0.13000-,1,1
800,B,JPY,EUR,79839690,*3.47000-,1,1
800,G,JPY,EUR,79848875,*0.44000-,1,1
800,G,JPY,EUR,79848874,*9.82000-,1,1
800,G,JPY,EUR,79848873,*0.06000-,1,1
800,G,JPY,EUR,79848872,*9.71000-,1,1
800,G,JPY,EUR,79848869,*0.12000-,1,1
800,G,JPY,EUR,79839690,*3.42000-,1,1
800,B,GBP,EUR,79848875,0.70460-,1,1
800,B,GBP,EUR,79848874,0.70300-,1,1
800,B,GBP,EUR,79848873,0.70430-,1,1
800,B,GBP,EUR,79848872,0.70350-,1,1
800,B,GBP,EUR,79839690,0.77180-,1,1
800,G,GBP,EUR,79848875,0.70430-,1,1
800,G,GBP,EUR,79848874,0.70250-,1,1
800,G,GBP,EUR,79848873,0.70380-,1,1
800,G,GBP,EUR,79848872,0.70300-,1,1
800,G,GBP,EUR,79848869,0.70450-,1,1
800,G,GBP,EUR,79839690,0.77130-,1,1
800,B,CHF,EUR,79848875,1.08370-,1,1
800,B,CHF,EUR,79848874,1.08160-,1,1
800,B,CHF,EUR,79848873,1.08670-,1,1
800,B,CHF,EUR,79848872,1.08980-,1,1
800,B,CHF,EUR,79839690,1.09870-,1,1
800,G,CHF,EUR,79848875,1.08340-,1,1
800,G,CHF,EUR,79848874,1.08110-,1,1
800,G,CHF,EUR,79848873,1.08620-,1,1
800,G,CHF,EUR,79848872,1.08950-,1,1
800,G,CHF,EUR,79839690,1.09820-,1,1
800,B,ZAR,EUR,79848875,14.99400-,1,1
800,B,ZAR,EUR,79848874,14.88830-,1,1
800,B,ZAR,EUR,79848873,15.11640-,1,1
800,B,ZAR,EUR,79848872,15.18570-,1,1
800,B,ZAR,EUR,79848869,15.21710-,1,1
800,B,ZAR,EUR,79839690,16.89400-,1,1
800,G,ZAR,EUR,79848875,14.97010-,1,1
800,G,ZAR,EUR,79848874,14.87400-,1,1
800,G,ZAR,EUR,79848873,15.10890-,1,1
800,G,ZAR,EUR,79848872,15.17130-,1,1
800,G,ZAR,EUR,79848869,15.20710-,1,1
800,G,ZAR,EUR,79839690,16.87380-,1,1
800,B,CAD,EUR,79848875,1.42360-,1,1
800,B,CAD,EUR,79848874,1.40870-,1,1
800,B,CAD,EUR,79848873,1.41260-,1,1
800,B,CAD,EUR,79848872,1.41150-,1,1
800,B,CAD,EUR,79848869,1.41500-,1,1
800,G,CAD,EUR,79839690,1.46990-,1,1
800,B,CAD,EUR,79839690,1.47040-,1,1
800,G,CAD,EUR,79848875,1.42310-,1,1
800,G,CAD,EUR,79848874,1.40760-,1,1
800,G,CAD,EUR,79848873,1.41180-,1,1
800,G,CAD,EUR,79848872,1.40990-,1,1
800,G,CAD,EUR,79848869,1.41450-,1,1
800,G,NZD,EUR,79848875,1.63450-,1,1
800,B,NZD,EUR,79848875,1.63700-,1,1
800,G,NZD,EUR,79848874,1.61230-,1,1
800,B,NZD,EUR,79848874,1.61380-,1,1
800,G,NZD,EUR,79848873,1.61340-,1,1
800,B,NZD,EUR,79848873,1.61490-,1,1
800,G,NZD,EUR,79848872,1.61890-,1,1
800,B,NZD,EUR,79848872,1.61970-,1,1
800,G,NZD,EUR,79848869,1.61310-,1,1
800,B,NZD,EUR,79848869,1.61340-,1,1
800,G,NZD,EUR,79839690,1.61980-,1,1
800,B,NZD,EUR,79839690,1.62030-,1,1
800,B,TWD,EUR,79848875,34.72940-,1,1
800,B,TWD,EUR,79848874,34.42580-,1,1
800,B,TWD,EUR,79848873,34.55940-,1,1
800,B,TWD,EUR,79848872,34.59450-,1,1
800,B,TWD,EUR,79848869,34.56660-,1,1
800,B,TWD,EUR,79839690,36.06060-,1,1
800,G,TWD,EUR,79848875,34.69310-,1,1
800,G,TWD,EUR,79848874,34.40550-,1,1
800,G,TWD,EUR,79848873,34.52520-,1,1
800,G,TWD,EUR,79848872,34.58060-,1,1
800,G,TWD,EUR,79848869,34.54300-,1,1
800,G,TWD,EUR,79839690,36.02550-,1,1
800,B,AUD,EUR,79848875,1.47720-,1,1
800,B,AUD,EUR,79848874,1.46030-,1,1
800,B,AUD,EUR,79848873,1.46990-,1,1
800,B,AUD,EUR,79848872,1.47120-,1,1
800,B,AUD,EUR,79848869,1.46780-,1,1
800,B,AUD,EUR,79839690,1.46640-,1,1
800,G,AUD,EUR,79848875,1.47630-,1,1
800,G,AUD,EUR,79848874,1.45880-,1,1
800,G,AUD,EUR,79848873,1.46960-,1,1
800,G,AUD,EUR,79848872,1.46920-,1,1
800,G,AUD,EUR,79848869,1.46760-,1,1
800,G,AUD,EUR,79839690,1.46610-,1,1
800,B,SEK,EUR,79848875,9.25800-,1,1
800,B,SEK,EUR,79848874,9.26700-,1,1
800,B,SEK,EUR,79848873,9.26200-,1,1
800,B,SEK,EUR,79848872,9.23010-,1,1
800,B,SEK,EUR,79848869,9.20500-,1,1
800,G,SEK,EUR,79848875,9.25600-,1,1
800,G,SEK,EUR,79848874,9.26500-,1,1
800,G,SEK,EUR,79848873,9.25450-,1,1
800,G,SEK,EUR,79848872,9.22360-,1,1
800,G,SEK,EUR,79848869,9.20300-,1,1
800,B,SAR,EUR,79848875,3.99810-,1,1
800,B,SAR,EUR,79848874,3.97900-,1,1
800,B,SAR,EUR,79848873,3.98670-,1,1
800,B,SAR,EUR,79848872,3.97240-,1,1
800,B,SAR,EUR,79848869,3.97130-,1,1
800,B,SAR,EUR,79839690,4.11550-,1,1
800,G,SAR,EUR,79848875,3.99380-,1,1
800,G,SAR,EUR,79848874,3.97570-,1,1
800,G,SAR,EUR,79848873,3.98200-,1,1
800,G,SAR,EUR,79848872,3.96970-,1,1
800,G,SAR,EUR,79848869,3.96660-,1,1
800,G,SAR,EUR,79839690,4.11360-,1,1
800,B,PLN,EUR,79848875,4.26500-,1,1
800,B,PLN,EUR,79848874,4.26150-,1,1
800,B,PLN,EUR,79848873,4.27510-,1,1
800,B,PLN,EUR,79848872,4.27280-,1,1
800,B,PLN,EUR,79848869,4.27520-,1,1
800,B,PLN,EUR,79839690,4.31950-,1,1
800,G,PLN,EUR,79848875,4.26320-,1,1
800,G,PLN,EUR,79848874,4.25850-,1,1
800,G,PLN,EUR,79848873,4.27060-,1,1
800,G,PLN,EUR,79848872,4.27130-,1,1
800,G,PLN,EUR,79848869,4.27320-,1,1
