MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,EURX,AUD,EUR,79958982,1.70490-,0,0
800,EURX,AUD,EUR,79958983,1.70490-,0,0
800,EURX,AUD,EUR,79958984,1.70490-,0,0
800,EURX,AUD,EUR,79958985,1.70010-,0,0
800,EURX,AUD,EUR,79958986,1.70170-,0,0
800,EURX,AUD,EUR,79958987,1.68880-,0,0
800,EURX,AUD,EUR,79958988,1.68850-,0,0
800,EURX,AUD,EUR,79958989,1.68970-,0,0
800,EURX,AUD,EUR,79958990,1.68970-,0,0
800,EURX,AUD,EUR,79958991,1.68970-,0,0
800,EURX,AUD,EUR,79958992,1.68740-,0,0
800,EURX,AUD,EUR,79958993,1.69760-,0,0
800,EURX,AUD,EUR,79958994,1.69990-,0,0
800,EURX,AUD,EUR,79958995,1.70160-,0,0
800,EURX,AUD,EUR,79958996,1.70780-,0,0
800,EURX,AUD,EUR,79958997,1.70780-,0,0
800,EURX,AUD,EUR,79958998,1.70780-,0,0
800,EURX,AUD,EUR,79959069,1.70990-,0,0
800,EURX,AUD,EUR,79959070,1.72040-,0,0
800,EURX,AUD,EUR,79959071,1.71550-,0,0
800,EURX,AUD,EUR,79959072,1.72320-,0,0
800,EURX,AUD,EUR,79959073,1.71850-,0,0
800,EURX,AUD,EUR,79959074,1.71850-,0,0
800,EURX,AUD,EUR,79959075,1.71850-,0,0
800,EURX,AUD,EUR,79959076,1.71860-,0,0
800,EURX,AUD,EUR,79959077,1.73390-,0,0
800,EURX,AUD,EUR,79959078,1.75120-,0,0
800,EURX,AUD,EUR,79959079,1.73600-,0,0
800,EURX,AUD,EUR,79959080,1.74650-,0,0
800,EURX,AUD,EUR,79959081,1.74650-,0,0
800,EURX,AUD,EUR,79959082,1.74650-,0,0
800,EURX,AUD,EUR,79959083,1.74310-,0,0
800,EURX,AUD,EUR,79959084,1.74710-,0,0
800,EURX,AUD,EUR,79959085,1.74430-,0,0
800,EURX,AUD,EUR,79959086,1.75940-,0,0
800,EURX,AUD,EUR,79959087,1.76360-,0,0
800,EURX,AUD,EUR,79959088,1.76360-,0,0
800,EURX,AUD,EUR,79959089,1.76360-,0,0
800,EURX,AUD,EUR,79959090,1.77490-,0,0
800,EURX,AUD,EUR,79959091,1.74690-,0,0
800,EURX,AUD,EUR,79959092,1.74360-,0,0
800,EURX,AUD,EUR,79959093,1.74400-,0,0
800,EURX,AUD,EUR,79959094,1.74790-,0,0
800,EURX,AUD,EUR,79959095,1.74790-,0,0
800,EURX,AUD,EUR,79959096,1.74790-,0,0
800,EURX,AUD,EUR,79959097,1.74670-,0,0
800,EURX,AUD,EUR,79959098,1.73600-,0,0
800,EURX,AUD,EUR,79959168,1.72820-,0,0
800,EURX,AUD,EUR,79959169,1.72240-,0,0
800,EURX,AUD,EUR,79959170,1.70720-,0,0
800,EURX,AUD,EUR,79959171,1.70720-,0,0
800,EURX,AUD,EUR,79959172,1.70720-,0,0
800,EURX,AUD,EUR,79959173,1.71950-,0,0
800,EURX,AUD,EUR,79959174,1.71120-,0,0
800,EURX,AUD,EUR,79959175,1.71570-,0,0
800,EURX,AUD,EUR,79959176,1.70310-,0,0
800,EURX,AUD,EUR,79959177,1.70000-,0,0
800,EURX,AUD,EUR,79959178,1.70000-,0,0
800,EURX,AUD,EUR,79959179,1.70000-,0,0
800,EURX,AUD,EUR,79959180,1.70500-,0,0
800,EURX,AUD,EUR,79959181,1.72240-,0,0
800,EURX,AUD,EUR,79959182,1.72530-,0,0
800,EURX,AUD,EUR,79959183,1.71950-,0,0
800,EURX,AUD,EUR,79959184,1.72470-,0,0
800,EURX,AUD,EUR,79959185,1.72470-,0,0
800,EURX,AUD,EUR,79959186,1.72470-,0,0
800,EURX,AUD,EUR,79959187,1.71420-,0,0
800,EURX,AUD,EUR,79959188,1.71030-,0,0
800,EURX,AUD,EUR,79959189,1.71510-,0,0
800,EURX,AUD,EUR,79959190,1.71580-,0,0
800,EURX,AUD,EUR,79959191,1.71980-,0,0
800,EURX,AUD,EUR,79959192,1.71980-,0,0
800,EURX,AUD,EUR,79959193,1.71980-,0,0
800,EURX,AUD,EUR,79959194,1.71370-,0,0
800,EURX,AUD,EUR,79959195,1.70840-,0,0
800,EURX,AUD,EUR,79959196,1.70510-,0,0
800,EURX,AUD,EUR,79959197,1.70990-,0,0
800,EURX,AUD,EUR,79959198,1.70820-,0,0
800,EURX,AUD,EUR,79959268,1.70820-,0,0
800,EURX,AUD,EUR,79959269,1.70820-,0,0
800,EURX,AUD,EUR,79959270,1.72290-,0,0
800,EURX,AUD,EUR,79959271,1.72540-,0,0
800,EURX,AUD,EUR,79959272,1.72230-,0,0
800,EURX,AUD,EUR,79959273,1.71210-,0,0
800,EURX,AUD,EUR,79959274,1.70330-,0,0
800,EURX,AUD,EUR,79959275,1.70330-,0,0
800,EURX,AUD,EUR,79959276,1.70330-,0,0
800,EURX,AUD,EUR,79959277,1.71390-,0,0
800,EURX,AUD,EUR,79959278,1.71400-,0,0
800,EURX,AUD,EUR,79959279,1.69420-,0,0
800,EURX,AUD,EUR,79959280,1.69870-,0,0
800,EURX,AUD,EUR,79959281,1.70080-,0,0
800,EURX,AUD,EUR,79959282,1.70080-,0,0
800,EURX,AUD,EUR,79959283,1.70080-,0,0
800,EURX,AUD,EUR,79959284,1.71010-,0,0
800,EURX,AUD,EUR,79959285,1.70890-,0,0
800,EURX,AUD,EUR,79959286,1.69890-,0,0
800,EURX,AUD,EUR,79959287,1.70630-,0,0
800,EURX,AUD,EUR,79959288,1.71950-,0,0
800,EURX,AUD,EUR,79959289,1.71950-,0,0
800,EURX,AUD,EUR,79959290,1.71950-,0,0
800,EURX,AUD,EUR,79959291,1.71880-,0,0
800,EURX,AUD,EUR,79959292,1.71080-,0,0
800,EURX,AUD,EUR,79959293,1.72120-,0,0
800,EURX,AUD,EUR,79959294,1.72610-,0,0
800,EURX,AUD,EUR,79959295,1.72760-,0,0
800,EURX,AUD,EUR,79959296,1.72760-,0,0
800,EURX,AUD,EUR,79959297,1.72760-,0,0
800,EURX,AUD,EUR,79959298,1.72680-,0,0
800,EURX,AUD,EUR,79959369,1.74480-,0,0
800,EURX,AUD,EUR,79959370,1.74800-,0,0
800,EURX,AUD,EUR,79959371,1.73970-,0,0
800,EURX,AUD,EUR,79959372,1.73870-,0,0
800,EURX,AUD,EUR,79959373,1.73870-,0,0
800,EURX,AUD,EUR,79959374,1.73870-,0,0
800,EURX,AUD,EUR,79959375,1.74030-,0,0
800,EURX,AUD,EUR,79959376,1.75780-,0,0
800,EURX,AUD,EUR,79959377,1.76190-,0,0
800,EURX,AUD,EUR,79959378,1.75490-,0,0
800,EURX,AUD,EUR,79959379,1.76280-,0,0
800,EURX,AUD,EUR,79959380,1.76280-,0,0
800,EURX,AUD,EUR,79959381,1.76280-,0,0
800,EURX,AUD,EUR,79959382,1.77320-,0,0
800,EURX,AUD,EUR,79959383,1.74350-,0,0
800,EURX,AUD,EUR,79959384,1.74460-,0,0
800,EURX,AUD,EUR,79959385,1.75480-,0,0
800,EURX,AUD,EUR,79959386,1.73520-,0,0
800,EURX,AUD,EUR,79959387,1.73520-,0,0
800,EURX,AUD,EUR,79959388,1.73520-,0,0
800,EURX,AUD,EUR,79959389,1.73660-,0,0
800,EURX,AUD,EUR,79959390,1.74480-,0,0
800,EURX,AUD,EUR,79959391,1.75130-,0,0
800,EURX,AUD,EUR,79959392,1.74220-,0,0
800,EURX,AUD,EUR,79959393,1.76710-,0,0
800,EURX,AUD,EUR,79959394,1.76710-,0,0
800,EURX,AUD,EUR,79959395,1.76710-,0,0
800,EURX,AUD,EUR,79959396,1.77200-,0,0
800,EURX,AUD,EUR,79959397,1.75560-,0,0
800,EURX,AUD,EUR,79959398,1.72860-,0,0
800,EURX,AUD,EUR,79959468,1.70300-,0,0
800,EURX,AUD,EUR,79959469,1.70790-,0,0
800,EURX,AUD,EUR,79959470,1.70790-,0,0
800,EURX,AUD,EUR,79959471,1.70790-,0,0
800,EURX,AUD,EUR,79959472,1.70970-,0,0
800,EURX,AUD,EUR,79959473,1.71260-,0,0
800,EURX,AUD,EUR,79959474,1.70680-,0,0
800,EURX,AUD,EUR,79959475,1.71810-,0,0
800,EURX,AUD,EUR,79959476,1.71750-,0,0
800,EURX,AUD,EUR,79959477,1.71750-,0,0
800,EURX,AUD,EUR,79959478,1.71750-,0,0
800,EURX,AUD,EUR,79959479,1.71550-,0,0
800,EURX,AUD,EUR,79959480,1.72510-,0,0
800,EURX,AUD,EUR,79959481,1.73800-,0,0
800,EURX,AUD,EUR,79959482,1.75490-,0,0
800,EURX,AUD,EUR,79959483,1.71540-,0,0
800,EURX,AUD,EUR,79959484,1.71540-,0,0
800,EURX,AUD,EUR,79959485,1.71540-,0,0
800,EURX,AUD,EUR,79959486,1.71590-,0,0
800,EURX,AUD,EUR,79959487,1.70230-,0,0
800,EURX,AUD,EUR,79959488,1.70290-,0,0
800,EURX,AUD,EUR,79959489,1.70130-,0,0
800,EURX,AUD,EUR,79959490,1.68850-,0,0
800,EURX,AUD,EUR,79959491,1.68850-,0,0
800,EURX,AUD,EUR,79959492,1.68850-,0,0
800,EURX,AUD,EUR,79959493,1.66910-,0,0
800,EURX,AUD,EUR,79959494,1.65920-,0,0
800,EURX,AUD,EUR,79959495,1.65480-,0,0
800,EURX,AUD,EUR,79959496,1.65550-,0,0
800,EURX,AUD,EUR,79959497,1.65930-,0,0
800,EURX,AUD,EUR,79959498,1.65930-,0,0
800,EURX,AUD,EUR,79959569,1.65930-,0,0
800,EURX,AUD,EUR,79959570,1.65890-,0,0
800,EURX,AUD,EUR,79959571,1.63890-,0,0
800,EURX,AUD,EUR,79959572,1.62390-,0,0
800,EURX,AUD,EUR,79959573,1.61620-,0,0
800,EURX,AUD,EUR,79959574,1.61650-,0,0
800,EURX,AUD,EUR,79959575,1.61650-,0,0
800,EURX,AUD,EUR,79959576,1.61650-,0,0
800,EURX,AUD,EUR,79959577,1.62030-,0,0
800,EURX,AUD,EUR,79959578,1.62010-,0,0
800,EURX,AUD,EUR,79959579,1.61770-,0,0
800,EURX,AUD,EUR,79959580,1.60940-,0,0
800,EURX,AUD,EUR,79959581,1.61200-,0,0
800,EURX,AUD,EUR,79959582,1.61200-,0,0
800,EURX,AUD,EUR,79959583,1.61200-,0,0
800,EURX,AUD,EUR,79959584,1.61460-,0,0
800,EURX,AUD,EUR,79959585,1.62830-,0,0
800,EURX,AUD,EUR,79959586,1.58460-,0,0
800,EURX,AUD,EUR,79959587,1.57460-,0,0
800,EURX,AUD,EUR,79959588,1.58420-,0,0
800,EURX,AUD,EUR,79959589,1.58420-,0,0
800,EURX,AUD,EUR,79959590,1.58420-,0,0
800,EURX,AUD,EUR,79959591,1.58480-,0,0
800,EURX,AUD,EUR,79959592,1.59180-,0,0
800,EURX,AUD,EUR,79959593,1.59170-,0,0
800,EURX,AUD,EUR,79959594,1.59380-,0,0
800,EURX,AUD,EUR,79959595,1.60160-,0,0
800,EURX,AUD,EUR,79959596,1.60160-,0,0
800,EURX,AUD,EUR,79959597,1.60160-,0,0
800,EURX,AUD,EUR,79959598,1.61290-,0,0
800,EURX,AUD,EUR,79959668,1.60740-,0,0
800,EURX,AUD,EUR,79959669,1.61270-,0,0
800,EURX,AUD,EUR,79959670,1.62610-,0,0
800,EURX,AUD,EUR,79959671,1.62920-,0,0
800,EURX,AUD,EUR,79959672,1.62920-,0,0
800,EURX,AUD,EUR,79959673,1.62920-,0,0
800,EURX,AUD,EUR,79959674,1.63680-,0,0
800,EURX,AUD,EUR,79959675,1.62970-,0,0
800,EURX,AUD,EUR,79959676,1.63890-,0,0
800,EURX,AUD,EUR,79959677,1.63620-,0,0
800,EURX,AUD,EUR,79959678,1.64200-,0,0
800,EURX,AUD,EUR,79959679,1.64200-,0,0
800,EURX,AUD,EUR,79959680,1.64200-,0,0
800,EURX,AUD,EUR,79959681,1.64690-,0,0
800,EURX,AUD,EUR,79959682,1.65070-,0,0
800,EURX,AUD,EUR,79959683,1.65290-,0,0
800,EURX,AUD,EUR,79959684,1.66660-,0,0
800,EURX,AUD,EUR,79959685,1.66820-,0,0
800,EURX,AUD,EUR,79959686,1.66820-,0,0
800,EURX,AUD,EUR,79959687,1.66820-,0,0
800,EURX,AUD,EUR,79959688,1.68050-,0,0
800,EURX,AUD,EUR,79959689,1.63230-,0,0
800,EURX,AUD,EUR,79959690,1.62360-,0,0
800,EURX,AUD,EUR,79959691,1.63190-,0,0
800,EURX,AUD,EUR,79959692,1.63170-,0,0
800,EURX,AUD,EUR,79959693,1.63170-,0,0
800,EURX,AUD,EUR,79959694,1.63170-,0,0
800,EURX,AUD,EUR,79959695,1.62450-,0,0
800,EURX,AUD,EUR,79959696,1.62900-,0,0
800,EURX,AUD,EUR,79959697,1.60750-,0,0
800,EURX,AUD,EUR,79959698,1.61070-,0,0
800,EURX,AUD,EUR,79959898,1.67020-,0,0
800,EURX,COP,EUR,79949780,*3.96500-,0,0
800,EURX,COP,EUR,79949781,*3.96500-,0,0
800,EURX,COP,EUR,79949782,*5.47500-,0,0
800,EURX,COP,EUR,79949783,*1.03500-,0,0
800,EURX,COP,EUR,79949784,*5.14500-,0,0
800,EURX,COP,EUR,79949785,*6.04500-,0,0
800,EURX,COP,EUR,79949786,*5.80500-,0,0
800,EURX,COP,EUR,79949787,*5.80500-,0,0
800,EURX,COP,EUR,79949788,*5.80500-,0,0
800,EURX,COP,EUR,79949789,*4.50500-,0,0
800,EURX,COP,EUR,79949790,*5.17500-,0,0
800,EURX,COP,EUR,79949791,*7.59500-,0,0
800,EURX,COP,EUR,79949792,*1.78500-,0,0
800,EURX,COP,EUR,79949793,*1.36500-,0,0
800,EURX,COP,EUR,79949794,*1.36500-,0,0
800,EURX,COP,EUR,79949795,*1.36500-,0,0
800,EURX,COP,EUR,79949796,*8.05500-,0,0
800,EURX,COP,EUR,79949797,*3.54500-,0,0
800,EURX,COP,EUR,79949798,*6.84500-,0,0
800,EURX,COP,EUR,79949868,*0.65500-,0,0
800,EURX,COP,EUR,79949869,*2.91500-,0,0
800,EURX,COP,EUR,79949870,*2.91500-,0,0
800,EURX,COP,EUR,79949871,*2.91500-,0,0
800,EURX,COP,EUR,79949872,*7.33500-,0,0
800,EURX,COP,EUR,79949873,*8.34500-,0,0
800,EURX,COP,EUR,79949874,*6.54500-,0,0
800,EURX,COP,EUR,79949875,*8.60500-,0,0
800,EURX,COP,EUR,79949876,*0.73500-,0,0
800,EURX,COP,EUR,79949877,*0.73500-,0,0
800,EURX,COP,EUR,79949878,*0.73500-,0,0
800,EURX,COP,EUR,79949879,*0.58500-,0,0
800,EURX,COP,EUR,79949880,*0.80500-,0,0
800,EURX,COP,EUR,79949881,*3.37500-,0,0
800,EURX,COP,EUR,79949882,*6.22500-,0,0
800,EURX,COP,EUR,79949883,*7.25500-,0,0
800,EURX,COP,EUR,79949898,*6.11500-,0,0
800,EURX,COP,EUR,79958780,*4.73500-,0,0
800,EURX,COP,EUR,79958781,*4.73500-,0,0
800,EURX,COP,EUR,79958782,*4.73500-,0,0
800,EURX,COP,EUR,79958783,*6.22500-,0,0
800,EURX,COP,EUR,79958784,*7.81500-,0,0
800,EURX,COP,EUR,79958785,*8.24500-,0,0
800,EURX,COP,EUR,79958786,*3.90500-,0,0
800,EURX,COP,EUR,79958787,*5.45500-,0,0
800,EURX,COP,EUR,79958788,*5.45500-,0,0
800,EURX,COP,EUR,79958789,*5.45500-,0,0
800,EURX,COP,EUR,79958790,*2.38500-,0,0
800,EURX,COP,EUR,79958791,*3.44500-,0,0
800,EURX,COP,EUR,79958792,*8.02500-,0,0
800,EURX,COP,EUR,79958793,*7.33500-,0,0
800,EURX,COP,EUR,79958794,*2.10500-,0,0
800,EURX,COP,EUR,79958795,*2.10500-,0,0
800,EURX,COP,EUR,79958796,*2.10500-,0,0
800,EURX,COP,EUR,79958797,*1.99500-,0,0
800,EURX,COP,EUR,79958798,*4.76500-,0,0
800,EURX,COP,EUR,79958869,*6.30500-,0,0
800,EURX,COP,EUR,79958870,*4.48500-,0,0
800,EURX,COP,EUR,79958871,*6.84500-,0,0
800,EURX,COP,EUR,79958872,*6.84500-,0,0
800,EURX,COP,EUR,79958876,*8.04500-,0,0
800,EURX,COP,EUR,79958877,*6.20500-,0,0
800,EURX,COP,EUR,79958878,*8.10500-,0,0
800,EURX,COP,EUR,79958879,*8.10500-,0,0
800,EURX,COP,EUR,79958880,*8.10500-,0,0
800,EURX,COP,EUR,79958881,*2.42500-,0,0
800,EURX,COP,EUR,79958882,*6.52500-,0,0
800,EURX,COP,EUR,79958883,*6.54500-,0,0
800,EURX,COP,EUR,79958884,*6.42500-,0,0
800,EURX,COP,EUR,79958885,*0.98500-,0,0
800,EURX,COP,EUR,79958886,*0.98500-,0,0
800,EURX,COP,EUR,79958887,*0.98500-,0,0
800,EURX,COP,EUR,79958888,*4.07500-,0,0
800,EURX,COP,EUR,79958889,*5.01500-,0,0
800,EURX,COP,EUR,79958890,*2.68500-,0,0
800,EURX,COP,EUR,79958891,*2.32500-,0,0
800,EURX,COP,EUR,79958892,*9.61500-,0,0
800,EURX,COP,EUR,79958893,*9.61500-,0,0
800,EURX,COP,EUR,79958894,*9.61500-,0,0
800,EURX,COP,EUR,79958895,*7.64500-,0,0
800,EURX,COP,EUR,79958896,*1.53500-,0,0
800,EURX,COP,EUR,79958897,*7.59500-,0,0
800,EURX,COP,EUR,79958898,*4.58500-,0,0
800,EURX,COP,EUR,79958968,*3.06500-,0,0
800,EURX,COP,EUR,79958969,*3.06500-,0,0
800,EURX,COP,EUR,79958970,*3.06500-,0,0
800,EURX,COP,EUR,79958971,*5.16500-,0,0
800,EURX,COP,EUR,79958972,*1.06500-,0,0
800,EURX,COP,EUR,79959069,*4.03000-,0,0
800,EURX,COP,EUR,79959070,*1.45000-,0,0
800,EURX,COP,EUR,79959071,*1.55000-,0,0
800,EURX,COP,EUR,79959170,*0.91000-,0,0
800,EURX,COP,EUR,79959171,*0.91000-,0,0
800,EURX,COP,EUR,79959172,*0.91000-,0,0
800,EURX,COP,EUR,79959173,*3.69000-,0,0
800,EURX,COP,EUR,79959174,*8.43000-,0,0
800,EURX,COP,EUR,79959175,*7.15000-,0,0
800,EURX,COP,EUR,79959176,*6.36000-,0,0
800,EURX,COP,EUR,79959177,*8.21000-,0,0
800,EURX,COP,EUR,79959178,*8.21000-,0,0
800,EURX,COP,EUR,79959179,*8.21000-,0,0
800,EURX,COP,EUR,79959180,*6.63000-,0,0
800,EURX,COP,EUR,79959181,*9.14000-,0,0
800,EURX,COP,EUR,79959182,*4.23000-,0,0
800,EURX,COP,EUR,79959183,*3.87000-,0,0
800,EURX,COP,EUR,79959184,*8.22000-,0,0
800,EURX,COP,EUR,79959185,*8.22000-,0,0
800,EURX,COP,EUR,79959186,*8.22000-,0,0
800,EURX,COP,EUR,79959187,*3.99000-,0,0
800,EURX,COP,EUR,79959188,*6.90000-,0,0
800,EURX,COP,EUR,79959189,*3.75000-,0,0
800,EURX,COP,EUR,79959190,*2.08000-,0,0
800,EURX,COP,EUR,79959191,*0.21000-,0,0
800,EURX,COP,EUR,79959192,*0.21000-,0,0
800,EURX,COP,EUR,79959193,*0.21000-,0,0
800,EURX,COP,EUR,79959194,*3.91000-,0,0
800,EURX,COP,EUR,79959195,*7.25000-,0,0
800,EURX,COP,EUR,79959196,*1.57000-,0,0
800,EURX,COP,EUR,79959197,*8.01000-,0,0
800,EURX,COP,EUR,79959198,*8.27000-,0,0
800,EURX,COP,EUR,79959268,*8.27000-,0,0
800,EURX,COP,EUR,79959269,*8.27000-,0,0
800,EURX,COP,EUR,79959270,*5.32000-,0,0
800,EURX,COP,EUR,79959271,*7.76000-,0,0
800,EURX,COP,EUR,79959272,*6.73000-,0,0
800,EURX,COP,EUR,79959273,*5.79000-,0,0
800,EURX,COP,EUR,79959274,*5.09000-,0,0
800,EURX,COP,EUR,79959275,*5.09000-,0,0
800,EURX,COP,EUR,79959276,*5.09000-,0,0
800,EURX,COP,EUR,79959277,*8.84000-,0,0
800,EURX,COP,EUR,79959278,*4.61000-,0,0
800,EURX,COP,EUR,79959279,*4.05000-,0,0
800,EURX,COP,EUR,79959280,*3.82000-,0,0
800,EURX,COP,EUR,79959281,*7.90000-,0,0
800,EURX,COP,EUR,79959282,*7.90000-,0,0
800,EURX,COP,EUR,79959283,*7.90000-,0,0
800,EURX,COP,EUR,79959284,*8.71000-,0,0
800,EURX,COP,EUR,79959285,*6.49000-,0,0
800,EURX,COP,EUR,79959286,*0.16000-,0,0
800,EURX,COP,EUR,79959287,*6.81000-,0,0
800,EURX,COP,EUR,79959288,*3.83000-,0,0
800,EURX,COP,EUR,79959289,*3.83000-,0,0
800,EURX,COP,EUR,79959290,*3.83000-,0,0
800,EURX,COP,EUR,79959291,*2.70000-,0,0
800,EURX,COP,EUR,79959292,*0.76000-,0,0
800,EURX,COP,EUR,79959293,*8.85000-,0,0
800,EURX,COP,EUR,79959294,*1.01000-,0,0
800,EURX,COP,EUR,79959295,*6.42000-,0,0
800,EURX,COP,EUR,79959296,*6.42000-,0,0
800,EURX,COP,EUR,79949692,*5.83500-,0,0
800,EURX,COP,EUR,79949693,*0.80500-,0,0
800,EURX,COP,EUR,79949694,*0.80500-,0,0
800,EURX,COP,EUR,79949695,*0.80500-,0,0
800,EURX,COP,EUR,79949696,*3.63500-,0,0
800,EURX,COP,EUR,79949697,*7.75500-,0,0
800,EURX,COP,EUR,79949698,*7.56500-,0,0
800,EURX,COP,EUR,79949771,*2.79500-,0,0
800,EURX,COP,EUR,79949772,*9.54500-,0,0
800,EURX,COP,EUR,79949773,*9.54500-,0,0
800,EURX,COP,EUR,79949774,*9.54500-,0,0
800,EURX,COP,EUR,79949775,*9.74500-,0,0
800,EURX,COP,EUR,79949776,*5.32500-,0,0
800,EURX,COP,EUR,79949777,*5.21500-,0,0
800,EURX,COP,EUR,79949778,*1.74500-,0,0
800,EURX,COP,EUR,79949779,*3.96500-,0,0
800,EURX,COP,EUR,79958973,*0.26500-,0,0
800,EURX,COP,EUR,79958974,*2.49500-,0,0
800,EURX,COP,EUR,79958975,*9.62500-,0,0
800,EURX,COP,EUR,79958976,*9.62500-,0,0
800,EURX,COP,EUR,79958977,*9.62500-,0,0
800,EURX,COP,EUR,79958978,*9.06500-,0,0
800,EURX,COP,EUR,79958979,*2.79500-,0,0
800,EURX,COP,EUR,79958980,*8.56500-,0,0
800,EURX,COP,EUR,79958981,*2.96500-,0,0
800,EURX,COP,EUR,79958982,*9.91500-,0,0
800,EURX,COP,EUR,79958983,*9.91500-,0,0
800,EURX,COP,EUR,79958984,*9.91500-,0,0
800,EURX,COP,EUR,79958985,*7.97500-,0,0
800,EURX,COP,EUR,79958986,*5.13500-,0,0
800,EURX,COP,EUR,79958987,*3.99500-,0,0
800,EURX,COP,EUR,79958988,*6.02500-,0,0
800,EURX,COP,EUR,79958989,*5.79500-,0,0
800,EURX,COP,EUR,79958990,*5.79500-,0,0
800,EURX,COP,EUR,79958991,*5.79500-,0,0
800,EURX,COP,EUR,79958992,*3.03500-,0,0
800,EURX,COP,EUR,79958993,*4.65500-,0,0
800,EURX,COP,EUR,79958994,*5.25500-,0,0
800,EURX,COP,EUR,79958995,*1.63000-,0,0
800,EURX,COP,EUR,79958996,*3.94000-,0,0
800,EURX,COP,EUR,79958997,*3.94000-,0,0
800,EURX,COP,EUR,79958998,*3.94000-,0,0
800,EURX,COP,EUR,79959072,*8.88000-,0,0
800,EURX,COP,EUR,79959073,*8.76000-,0,0
800,EURX,COP,EUR,79959074,*8.76000-,0,0
800,EURX,COP,EUR,79959075,*8.76000-,0,0
800,EURX,COP,EUR,79959076,*9.43000-,0,0
800,EURX,COP,EUR,79959077,*8.33000-,0,0
800,EURX,COP,EUR,79959078,*7.17000-,0,0
800,EURX,COP,EUR,79959079,*6.28000-,0,0
800,EURX,COP,EUR,79959080,*9.81000-,0,0
800,EURX,COP,EUR,79959081,*9.81000-,0,0
800,EURX,COP,EUR,79959082,*9.81000-,0,0
800,EURX,COP,EUR,79959083,*2.24000-,0,0
800,EURX,COP,EUR,79959084,*3.57000-,0,0
800,EURX,COP,EUR,79959085,*7.88000-,0,0
800,EURX,COP,EUR,79959086,*0.35000-,0,0
800,EURX,COP,EUR,79959087,*5.67000-,0,0
800,EURX,COP,EUR,79959088,*5.67000-,0,0
800,EURX,COP,EUR,79959089,*5.67000-,0,0
800,EURX,COP,EUR,79959090,*6.49000-,0,0
800,EURX,COP,EUR,79959091,*0.73000-,0,0
800,EURX,COP,EUR,79959092,*1.71000-,0,0
800,EURX,COP,EUR,79959093,*5.37000-,0,0
800,EURX,COP,EUR,79959094,*6.89000-,0,0
800,EURX,COP,EUR,79959095,*6.89000-,0,0
800,EURX,COP,EUR,79959096,*6.89000-,0,0
800,EURX,COP,EUR,79959097,*4.36000-,0,0
800,EURX,COP,EUR,79959098,*7.01000-,0,0
800,EURX,COP,EUR,79959168,*2.60000-,0,0
800,EURX,COP,EUR,79959169,*3.61000-,0,0
800,EURX,COP,EUR,79959297,*6.42000-,0,0
800,EURX,COP,EUR,79959298,*2.42000-,0,0
800,EURX,COP,EUR,79959369,*0.53000-,0,0
800,EURX,COP,EUR,79959370,*4.15000-,0,0
800,EURX,COP,EUR,79959371,*7.94000-,0,0
800,EURX,COP,EUR,79959372,*6.37000-,0,0
800,EURX,COP,EUR,79959373,*6.37000-,0,0
800,EURX,COP,EUR,79959374,*6.37000-,0,0
800,EURX,COP,EUR,79959375,*5.59000-,0,0
800,EURX,COP,EUR,79959376,*6.19000-,0,0
800,EURX,COP,EUR,79959377,*4.17000-,0,0
800,EURX,COP,EUR,79959378,*1.36000-,0,0
800,EURX,COP,EUR,79959379,*2.60000-,0,0
800,EURX,COP,EUR,79959380,*2.60000-,0,0
800,EURX,COP,EUR,79959381,*2.60000-,0,0
800,EURX,COP,EUR,79959382,*5.07000-,0,0
800,EURX,COP,EUR,79959383,*9.84000-,0,0
800,EURX,COP,EUR,79959384,*9.88000-,0,0
800,EURX,COP,EUR,79959385,*4.02000-,0,0
800,EURX,COP,EUR,79959386,*1.28000-,0,0
800,EURX,COP,EUR,79959387,*1.28000-,0,0
800,EURX,COP,EUR,79959388,*1.28000-,0,0
800,EURX,COP,EUR,79959389,*2.22000-,0,0
800,EURX,COP,EUR,79959390,*6.10000-,0,0
800,EURX,COP,EUR,79959391,*8.94000-,0,0
800,EURX,COP,EUR,79959392,*2.93000-,0,0
800,EURX,COP,EUR,79959393,*8.34000-,0,0
800,EURX,COP,EUR,79959394,*8.34000-,0,0
800,EURX,COP,EUR,79959395,*8.34000-,0,0
800,EURX,COP,EUR,79959396,*0.85000-,0,0
800,EURX,COP,EUR,79959397,*8.81000-,0,0
800,EURX,COP,EUR,79959398,*6.61000-,0,0
800,EURX,COP,EUR,79959468,*7.55000-,0,0
800,EURX,COP,EUR,79959469,*0.29000-,0,0
800,EURX,COP,EUR,79959470,*0.29000-,0,0
800,EURX,COP,EUR,79959471,*0.29000-,0,0
800,EURX,COP,EUR,79959472,*5.39000-,0,0
800,EURX,COP,EUR,79959473,*7.68000-,0,0
800,EURX,COP,EUR,79959474,*1.67000-,0,0
800,EURX,COP,EUR,79959475,*7.80000-,0,0
800,EURX,COP,EUR,79959476,*1.06000-,0,0
800,EURX,COP,EUR,79959477,*1.06000-,0,0
800,EURX,COP,EUR,79959478,*1.06000-,0,0
800,EURX,COP,EUR,79959479,*5.63000-,0,0
800,EURX,COP,EUR,79959480,*4.58000-,0,0
800,EURX,COP,EUR,79959481,*9.21000-,0,0
800,EURX,COP,EUR,79959482,*6.09000-,0,0
