MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,AEDAT,UPDDT,WWERT,USNAM,TCODE,BVORG,XBLNR,DBBLG,STBLG,STJAH,BKTXT,WAERS,KURSF,KZWRS,KZKRS,BSTAT,XNETB,FRATH,XRUEB,GLVOR,GRPID,DOKID,ARCID,IBLAR,AWTYP,AWKEY,FIKRS,HWAER,HWAE2,HWAE3,KURS2,KURS3,BASW2,BASW3,UMRD2,UMRD3,XSTOV,STODT,XMWST,CURT2,CURT3,KUTY2,KUTY3,XSNET,AUSBK,XUSVR,DUEFL,AWSYS,TXKRS,CTXKRS,LOTKZ,XWVOF,STGRD,PPNAM,BRNCH,NUMPG,ADISC,XREF1_HD,XREF2_HD,XREVERSAL,REINDAT,RLDNR,LDGRP,PROPMANO,XBLNR_ALT,VATDATE,DOCCAT,XSPLIT,CASH_ALLOC,FOLLOW_ON,XREORG,SUBSET,KURST,KURSX,KUR2X,KUR3X,XMCA,RESUBMISSION,/SAPF15/STATUS,PSOTY,PSOAK,PSOKS,PSOSG,PSOFN,INTFORM,INTDATE,PSOBT,PSOZL,PSODT,PSOTM,FM_UMART,CCINS,CCNUM,SSBLK,BATCH,SNAME,SAMPLED,EXCLUDE_FLAG,BLIND,OFFSET_STATUS,OFFSET_REFER_DAT,PENRC,KNUMV
800,1000,5000000013,2019,WE,20191214,20191214,12,20200301,122434,00000000,00000000,20191214,STUDENT024,MIGO_GR,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,X,RMWE,,,,,MKPF,50000021762019,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,5000000014,2019,WE,20191221,20191221,12,20200301,123246,00000000,00000000,20191221,STUDENT024,MIGO_GR,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,X,RMWE,,,,,MKPF,50000021772019,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000349,2020,WA,20200229,20200229,02,20200301,150612,00000000,00000000,20200229,STUDENT032,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054172020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,5000000667,2020,WE,20200228,20200228,02,20200301,151726,00000000,00000000,20200228,STUDENT032,MIGO_GR,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWE,,,,,MKPF,50000021782020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,5000000668,2020,WE,20200228,20200228,02,20200301,152933,00000000,00000000,20200228,STUDENT032,MIGO_GR,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWE,,,,,MKPF,50000021792020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,5000000669,2020,WE,20200228,20200228,02,20200301,153621,00000000,00000000,20200228,STUDENT032,MIGO_GR,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWE,,,,,MKPF,50000021802020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000350,2020,WA,20200228,20200228,02,20200301,153716,00000000,00000000,20200228,STUDENT032,MIGO_TR,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054182020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,5000000670,2020,WE,20200228,20200228,02,20200301,154039,00000000,00000000,20200228,STUDENT032,MIGO_GR,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWE,,,,,MKPF,50000021812020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000006,2020,KR,20200215,20200229,02,20200322,190049,00000000,00000000,20200229,STUDENT024,FB60,,,,,0000,,USD,2.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000000610002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,X,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000007,2020,KR,20200322,20200322,03,20200322,191132,00000000,00000000,20200322,STUDENT024,FB60,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000000710002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,8500,0100000003,2018,AA,20180303,20180303,03,20200303,013621,00000000,00000000,20180303,STUDENT047,AB01,,,,,0000,,AUD,0.00000,,0.00000,,,0.00,X,RFBU,,,,,AMBU,000000000285002018,,AUD,EUR,USD,0.78948,0.92434,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,5000000671,2020,WE,20200304,20200304,03,20200304,163924,00000000,00000000,20200304,STUDENT035,MIGO_GR,,,,,0000,,USD,0.87161,,0.00000,,,0.00,,RMWE,,,,,MKPF,50000021822020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,5000000672,2020,WE,20200304,20200304,03,20200304,181610,00000000,00000000,20200304,STUDENT035,MIGO_GR,,,,,0000,,USD,0.87161,,0.00000,,,0.00,,RMWE,,,,,MKPF,50000021832020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000351,2020,WA,20200304,20200304,03,20200304,183658,00000000,00000000,20200304,STUDENT035,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054192020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,3000,4900000000,2020,WL,20200108,20200307,03,20200307,172343,00000000,00000000,20200307,STUDENT072,VL02N,,0080018876,,,0000,,USD,0.00000,,0.00000,,,0.00,,RMWL,,,,,MKPF,49000054202020,3000,USD,EUR,USD,0.87161,0.00000,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,3000,4900000001,2020,WL,20200307,20200307,03,20200307,174545,00000000,00000000,20200307,STUDENT072,VL02N,,0080018877,,,0000,,USD,0.00000,,0.00000,,,0.00,,RMWL,,,,,MKPF,49000054212020,3000,USD,EUR,USD,0.87161,0.00000,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,3000,4900000002,2020,WL,20200307,20200307,03,20200307,235103,00000000,00000000,20200307,STUDENT072,VL02N,,0080018878,,,0000,,USD,0.00000,,0.00000,,,0.00,,RMWL,,,,,MKPF,49000054222020,3000,USD,EUR,USD,0.87161,0.00000,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,8500,0100000004,2018,AA,20180301,20180301,03,20200311,211002,00000000,00000000,20180301,STUDENT047,AB01,,,,,0000,,AUD,0.00000,,0.00000,,,0.00,X,RFBU,,,,,AMBU,000000000485002018,,AUD,EUR,USD,0.78948,0.92434,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,8600,0100000032,2019,AB,20190302,20190302,03,20200314,023150,00000000,00000000,20190302,STUDENT003,FB01,,ANZ  ANZ0119051,,,0000,0000020100001,AUD,0.00000,,0.00000,,,0.00,X,RFBU,,,,,BKPF,010000003286002019,,AUD,EUR,USD,0.78948,0.90578,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,8600,1600000011,2020,DA,20200319,20200319,03,20200318,192413,00000000,00000000,20200319,STUDENT003,FBR2,,WW005,,,0000,,AUD,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,160000001186002020,,AUD,EUR,USD,0.78948,0.90578,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,8600,0100000033,2019,AB,20190302,20190302,03,20200318,192725,00000000,00000000,20190302,STUDENT003,FB01,,ANZ  ANZ0119051,,,0000,0000020300001,AUD,0.00000,,0.00000,,,0.00,X,RFBU,,,,,BKPF,010000003386002019,,AUD,EUR,USD,0.78948,0.90578,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,8600,1400000009,2019,DZ,20190302,20190302,03,20200318,193355,00000000,00000000,20190302,STUDENT003,FB05,,ANZ  ANZ0119051,,,0000,0000020300001,AUD,0.00000,,0.00000,,,0.00,X,RFBU,,,,,BKPF,140000000986002019,,AUD,EUR,USD,0.78948,0.90578,2,2,3,3,,00000000,X,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000008,2020,KR,20200323,20200323,03,20200323,072210,00000000,00000000,20200323,STUDENT034,FB60,,INVOICE 77,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000000810002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000009,2020,KR,20200323,20200323,03,20200323,072614,00000000,00000000,20200323,STUDENT034,FB60,,INVOICE 2030,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000000910002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000010,2020,KR,20200322,20200323,03,20200323,073416,00000000,00000000,20200323,STUDENT034,FB60,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000001010002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1800000000,2020,DR,20200323,20200323,03,20200323,091333,20200323,00000000,20200323,STUDENT024,FB70,,XX77,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,180000000010002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,X,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1800000001,2020,DR,20200323,20200323,03,20200323,125142,00000000,00000000,20200323,STUDENT024,FB01,,XX78,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,180000000110002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,X,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1400000000,2020,DZ,20200323,20200323,03,20200323,125607,00000000,00000000,20200323,STUDENT024,FBZ1,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,140000000010002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000349,2019,KR,20191231,20191231,12,20200323,141901,00000000,00000000,20191231,STUDENT024,FB01,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,X,RFBU,,,,,BKPF,190000034910002019,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,X,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,0100000058,2019,AB,20190705,20190705,07,20200323,185753,00000000,00000000,20190705,STUDENT024,FBCJ,,,,,0000,CASH PURCHASE OFFICE MATS,EUR,0.00000,,0.00000,,,0.00,X,RFBU,,,,,CAJO,000000004710011000,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,0100000059,2019,AB,20190705,20190705,07,20200323,185756,00000000,00000000,20190705,STUDENT024,FBCJ,,,,,0000,CASH TRANSFER TO BANK,EUR,0.00000,,0.00000,,,0.00,X,RFBU,,,,,CAJO,000000004810011000,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,0100000003,2020,SA,20200323,20200323,03,20200323,191102,00000000,00000000,20200323,STUDENT024,FB01,,GR77,,,0000,0000020400001,EUR,0.00000,,0.00000,,,0.00,,RFBU,BANK77,,,,BKPF,010000000310002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,L001,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,0100000004,2020,SA,20200323,20200323,03,20200323,191115,00000000,00000000,20200323,STUDENT024,FB01,,GR77,,,0000,0000020400002,EUR,0.00000,,0.00000,,,0.00,,RFBU,BANK77,,,,BKPF,010000000410002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,L001,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,0100000005,2020,SA,20200323,20200323,03,20200323,192802,00000000,00000000,20200323,STUDENT024,FB01,,GR78,,,0000,0000020500001,EUR,0.00000,,0.00000,,,0.00,,RFBU,1000-1000,,,,BKPF,010000000510002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,L001,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,0100000006,2020,SA,20200323,20200323,03,20200323,192813,00000000,00000000,20200323,STUDENT024,FB01,,GR78,,,0000,0000020500002,EUR,0.00000,,0.00000,,,0.00,,RFBU,1000-1000,,,,BKPF,010000000610002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,L001,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1400000001,2020,DZ,20200323,20200323,03,20200323,193432,00000000,00000000,20200323,STUDENT024,FB05,,GR78,,,0000,0000020500001,EUR,0.00000,,0.00000,,,0.00,,RFBU,/1000-1000,,,,BKPF,140000000110002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000011,2020,KR,20200324,20200325,03,20200325,030654,00000000,00000000,20200325,STUDENT034,FB60,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000001110002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000012,2020,KR,20200324,20200325,03,20200325,031124,00000000,00000000,20200325,STUDENT034,FB60,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000001210002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000013,2020,KR,20200324,20200325,03,20200325,033109,00000000,00000000,20200325,STUDENT034,FB60,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000001310002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,1000,1900000014,2020,KR,20200324,20200325,03,20200325,034317,00000000,00000000,20200325,STUDENT034,FB60,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,190000001410002020,1000,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,5000000673,2020,WE,20200325,20200325,03,20200325,131808,00000000,00000000,20200325,STUDENT035,MIGO_GR,,,,,0000,,USD,0.87161,,0.00000,,,0.00,,RMWE,,,,,MKPF,50000021852020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000352,2020,WA,20200325,20200325,03,20200325,132834,00000000,00000000,20200325,STUDENT035,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054242020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000353,2020,WA,20200325,20200325,03,20200325,170144,00000000,00000000,20200325,STUDENT035,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054252020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000354,2020,WA,20200325,20200325,03,20200325,170527,00000000,00000000,20200325,STUDENT035,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054262020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000355,2020,WA,20200325,20200325,03,20200325,170829,00000000,00000000,20200325,STUDENT035,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054272020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000356,2020,WA,20200325,20200325,03,20200325,172044,00000000,00000000,20200325,STUDENT035,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054282020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,0001,4900000357,2020,WA,20200325,20200325,03,20200325,172055,00000000,00000000,20200325,STUDENT035,MIGO_GI,,,,,0000,,EUR,0.00000,,0.00000,,,0.00,,RMWA,,,,,MKPF,49000054292020,,EUR,EUR,USD,0.00000,1.14730,2,2,3,3,,00000000,,30,40,M,M,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,6310,0000010064,2020,SA,20200626,20200626,06,20200626,054826,00000000,00000000,20200626,STUDENT015,FB01,,TAX,,,0000,Testing on purchases,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,000001006463102020,,EUR,,,0.00000,0.00000,,,,,,00000000,X,,,,,,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
800,6310,0000010065,2020,SA,20200626,20200626,06,20200626,055137,00000000,00000000,20200626,STUDENT015,FB01,,TAX,,,0000,Testing on purchases 1,EUR,0.00000,,0.00000,,,0.00,,RFBU,,,,,BKPF,000001006563102020,,EUR,,,0.00000,0.00000,,,,,,00000000,X,,,,,X,,,,,0.00000,0.00000,,,,,,000,,,,,00000000,,,,,00000000,,,,,,,M,0.00000000000000,0.00000000000000,0.00000000000000,,00000000,,,,,,,,00000000,00000000,,00000000,000000,,,,,,,,,,,00000000,,
